Image Taken,Image Number,Latitude,Longitude,Time
False,192,-34.691561001827765,6.675178216718374,23:35:06
False,192,-34.47280305594517,6.955838507248199,23:35:11
False,192,-34.253135025714016,7.235130176686671,23:35:16
False,192,-34.0328563345775,7.512700257579313,23:35:21
True,193,-33.81239281696888,7.788051399938037,23:35:26
False,193,-33.8123281630314,7.788131795701719,23:35:26
False,193,-33.590423184365505,8.062857527898576,23:35:31
False,193,-33.36781295998642,8.33606284053818,23:35:36
False,193,-33.1444052597668,8.607886746123382,23:35:42
True,194,-32.920299518888925,8.878233664854264,23:35:47
False,194,-32.920234257409795,8.878312057491986,23:35:47
False,194,-32.69557207532846,9.147039102554375,23:35:52
False,194,-32.47026553895083,9.414280900996692,23:35:57
False,194,-32.2443395414267,9.680035172201713,23:36:02
True,195,-32.01758059217834,9.944577006341438,23:36:07
False,195,-32.017514241154885,9.944654095803982,23:36:07
False,195,-31.790181710617862,10.20770442347254,23:36:12
False,195,-31.562801661566795,10.468689830583909,23:36:18
False,195,-31.334248579752654,10.728927875087868,23:36:23
True,196,-31.104922440995107,10.987978437374663,23:36:28
False,196,-31.104900240153988,10.988003416881607,23:36:28
False,196,-30.87508057614241,11.245574725007634,23:36:33
False,196,-30.64470864177164,11.50175945140295,23:36:38
False,196,-30.413693469956993,11.75668293405936,23:36:43
True,197,-30.18181125943101,12.010611895890133,23:36:48
False,197,-30.181765940163764,12.010661335430159,23:36:48
False,197,-29.95020422026077,12.262326304952053,23:36:53
False,197,-29.717481625483227,12.513364821213981,23:36:59
False,197,-29.484139090681854,12.763208657160288,23:37:04
True,198,-29.250154352402333,13.011902906494337,23:37:09
False,198,-29.25008543155442,13.011975892560615,23:37:09
False,198,-29.015795151498963,13.259186727269656,23:37:14
False,198,-28.780681276590844,13.505483341317232,23:37:19
False,198,-28.545236141622425,13.750371305180941,23:37:24
True,199,-28.308875026141916,13.994478785567683,23:37:29
False,199,-28.30880606748596,13.994549754094876,23:37:29
False,199,-28.07282247844839,14.23656762188543,23:37:35
False,199,-27.836739202630508,14.477021222606634,23:37:40
False,199,-27.599072687088526,14.717435767013061,23:37:45
True,200,-27.36080091793425,14.95683074343763,23:37:50
False,200,-27.36073145664457,14.956900296973165,23:37:50
False,200,-27.12277952330283,15.194373833115497,23:37:55
False,200,-26.8840951296229,15.431002847072879,23:38:00
False,200,-26.644545550767184,15.666933079854342,23:38:05
True,201,-26.40438939108065,15.90192505867361,23:38:10
False,201,-26.404319039850286,15.901993674680961,23:38:10
False,201,-26.163853099837677,16.135776844178707,23:38:16
False,201,-25.922816626745856,16.368625485150346,23:38:21
False,201,-25.681303495765,16.600467378017782,23:38:26
True,202,-25.439199387947905,16.83143028798554,23:38:31
False,202,-25.439128831990597,16.831497388678475,23:38:31
False,202,-25.196845301754294,17.061208661822718,23:38:36
False,202,-24.953941050683714,17.290106926806466,23:38:41
False,202,-24.710660121176613,17.51798000941417,23:38:46
True,203,-24.46682685471026,17.745010578983727,23:38:52
False,203,-24.466755179306126,17.745077117558385,23:38:52
False,203,-24.222677708758273,17.970996836809476,23:38:57
False,203,-23.978180024676583,18.195988765205225,23:39:02
False,203,-23.7332825358561,18.42005231306317,23:39:07
True,204,-23.487952549466172,18.643235226040037,23:39:12
False,204,-23.48790486147479,18.643278486397158,23:39:12
False,204,-23.242341755655442,18.865417997626945,23:39:17
False,204,-22.996948984962774,19.086172481659162,23:39:22
False,204,-22.750467164047212,19.306691257292485,23:39:28
True,205,-22.504254613009127,19.525775901783703,23:39:33
False,205,-22.504182058503066,19.52584028862271,23:39:33
False,205,-22.257151386622535,19.744476643779947,23:39:38
False,205,-22.009536734908068,19.96247012247011,23:39:43
False,205,-21.762167328311737,20.179110243239112,23:39:48
True,206,-21.513865255316464,20.395445512738167,23:39:53
False,206,-21.513792809899467,20.3955084695175,23:39:53
False,206,-21.26589180645222,20.610394203307337,23:39:58
